"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","763","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:27:50.870Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1934","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:27:52.041Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","12603","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:28:02.710Z","4478","left","","","","","","enter_fullscreen","10667","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","15361","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:28:05.468Z","0","ok","true","","","","","enter_fullscreen_confirm","1736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","93982","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:24.089Z","0","ok","","","","","","welcome_instructions_tips","78620","","","[{""page_index"":0,""viewing_time"":3965},{""page_index"":1,""viewing_time"":6845},{""page_index"":2,""viewing_time"":4997},{""page_index"":3,""viewing_time"":7823},{""page_index"":4,""viewing_time"":6867},{""page_index"":5,""viewing_time"":3669},{""page_index"":6,""viewing_time"":3049},{""page_index"":7,""viewing_time"":5198},{""page_index"":8,""viewing_time"":2109},{""page_index"":9,""viewing_time"":5034},{""page_index"":10,""viewing_time"":5898},{""page_index"":11,""viewing_time"":5138},{""page_index"":12,""viewing_time"":7838},{""page_index"":13,""viewing_time"":7691},{""page_index"":14,""viewing_time"":2500}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","97765","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:27.872Z","0","ok","","","","","","start-practice","3782","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","97766","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:27.873Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","106779","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:36.886Z","0","ok","","","","","","practice_trial","","","","","","3","4","null","null","null","true","null","null","null","null","0","0","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","111501","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:41.608Z","0","ok","","","","","","practice_trial","","","","","","2","4","2","up","1193","false","loss","null","null","null","-1","-1","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","115811","","69ffa80077ddde4fae81232d","g2gyjpk1","5e6oc3mn","6a645a5fa766b6fd5a83642a","6a6f37a21bc98db460958be9","1536","864","A","set4","3","2026-08-02T12:29:45.918Z","0","ok","","","","","","practice_trial","","","","","","2","3","2","up","780","false","win","null","null","null","1","0","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
