"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","1909","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:29:07.799Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","15574","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:29:21.463Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","31847","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:29:37.736Z","0","ok","","","","","","enter_fullscreen","16270","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","36683","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:29:42.572Z","0","ok","true","","","","","enter_fullscreen_confirm","3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","253004","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:18.893Z","0","ok","","","","","","welcome_instructions_tips","216319","","","[{""page_index"":0,""viewing_time"":7312},{""page_index"":1,""viewing_time"":12527},{""page_index"":2,""viewing_time"":11168},{""page_index"":3,""viewing_time"":28248},{""page_index"":4,""viewing_time"":21896},{""page_index"":5,""viewing_time"":18441},{""page_index"":6,""viewing_time"":6311},{""page_index"":7,""viewing_time"":11793},{""page_index"":8,""viewing_time"":4239},{""page_index"":9,""viewing_time"":17368},{""page_index"":10,""viewing_time"":14953},{""page_index"":11,""viewing_time"":23072},{""page_index"":12,""viewing_time"":19910},{""page_index"":13,""viewing_time"":13706},{""page_index"":14,""viewing_time"":5374}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","261158","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:27.047Z","0","ok","","","","","","start-practice","8151","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","261159","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:27.049Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","267829","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:33.718Z","0","ok","","","","","","practice_trial","","","","","","4","2","4","up","3140","false","loss","null","null","null","-1","-1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","274890","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:40.779Z","0","ok","","","","","","practice_trial","","","","","","4","3","3","down","3525","false","loss","null","null","null","-1","-2","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","280668","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:46.557Z","0","ok","","","","","","practice_trial","","","","","","3","2","2","down","2245","false","win","null","null","null","1","-1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","2.1.0","286734","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:52.623Z","0","ok","","","","","","practice_trial","","","","","","1","2","2","down","2541","false","win","null","null","null","1","0","practice","0","4","4","false","","","","","","","","","","","","","","","","","",""
"call-function","11","2.1.0","286735","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:33:52.624Z","0","ok","","","","","","practice_novideo_zone_unmount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","2.1.0","297030","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:34:02.919Z","0","ok","","","","","","video-practice","10294","<div class=""screen-text"">
    <h1>Videos at the casino station</h1>
    <p>As mentioned, from time to time the casino station will play a short video next to the card game (without sound)</p>
    <p>Let's practice four more rounds, this time with a video playing alongside the cards.</p>
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","13","2.1.0","297044","","5ce1f31a27efac0018821eed","f73krk5l","ot27m6a1","6a645a5fa766b6fd5a83642a","6a6f37f88dd803b32ec97963","1536","864","B","set4","4","2026-08-02T12:34:02.933Z","0","ok","","","","","","practice_video_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
