"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","1013","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:38:56.851Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","20311","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:39:16.149Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","50575","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:39:46.413Z","0","ok","","","","","","enter_fullscreen","30261","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","54075","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:39:49.913Z","0","ok","true","","","","","enter_fullscreen_confirm","2490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","245975","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:01.813Z","0","ok","","","","","","welcome_instructions_tips","191900","","","[{""page_index"":0,""viewing_time"":4975},{""page_index"":1,""viewing_time"":10400},{""page_index"":2,""viewing_time"":4976},{""page_index"":3,""viewing_time"":31511},{""page_index"":4,""viewing_time"":17633},{""page_index"":5,""viewing_time"":13731},{""page_index"":6,""viewing_time"":14204},{""page_index"":7,""viewing_time"":17366},{""page_index"":8,""viewing_time"":4230},{""page_index"":9,""viewing_time"":13090},{""page_index"":10,""viewing_time"":13822},{""page_index"":11,""viewing_time"":15105},{""page_index"":12,""viewing_time"":70},{""page_index"":13,""viewing_time"":26043},{""page_index"":14,""viewing_time"":4744}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","251612","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:07.450Z","0","ok","","","","","","start-practice","5634","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","251613","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:07.451Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","258647","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:14.485Z","0","ok","","","","","","practice_trial","","","","","","1","2","1","up","3508","false","win","null","null","null","1","1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","263741","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:19.579Z","0","ok","","","","","","practice_trial","","","","","","1","2","1","up","1574","false","win","null","null","null","1","2","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","269092","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:24.930Z","0","ok","","","","","","practice_trial","","","","","","4","3","3","down","1827","false","loss","null","null","null","-1","1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","2.1.0","273374","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:29.212Z","0","ok","","","","","","practice_trial","","","","","","4","1","4","up","755","false","loss","null","null","null","-1","0","practice","0","4","4","false","","","","","","","","","","","","","","","","","",""
"call-function","11","2.1.0","273374","","66cc6eb364154a51d4d44eb1","wdoh5wcf","oe4fbvcq","6a645a5fa766b6fd5a83642a","6a65b97ae25ff3220f915475","1366","768","B","set1","3","2026-07-26T07:43:29.212Z","0","ok","","","","","","practice_novideo_zone_unmount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
