"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","941","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:50:19.849Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","4648","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:50:23.555Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","41253","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:51:00.160Z","8600","left","","","","","","enter_fullscreen","36601","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","44459","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:51:03.366Z","0","ok","true","","","","","enter_fullscreen_confirm","2202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","140754","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:52:39.661Z","0","ok","","","","","","welcome_instructions_tips","96291","","","[{""page_index"":0,""viewing_time"":3342},{""page_index"":1,""viewing_time"":5180},{""page_index"":2,""viewing_time"":3944},{""page_index"":3,""viewing_time"":14771},{""page_index"":4,""viewing_time"":9141},{""page_index"":5,""viewing_time"":5214},{""page_index"":6,""viewing_time"":3845},{""page_index"":7,""viewing_time"":7103},{""page_index"":8,""viewing_time"":2339},{""page_index"":9,""viewing_time"":6367},{""page_index"":10,""viewing_time"":6550},{""page_index"":11,""viewing_time"":7537},{""page_index"":12,""viewing_time"":8121},{""page_index"":13,""viewing_time"":8841},{""page_index"":14,""viewing_time"":3994}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","153351","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:52:52.258Z","0","ok","","","","","","start-practice","12595","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","153352","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:52:52.259Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","159275","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:52:58.182Z","0","ok","","","","","","practice_trial","","","","","","4","1","4","up","2416","false","loss","null","null","null","-1","-1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","163861","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:53:02.768Z","0","ok","","","","","","practice_trial","","","","","","4","2","2","down","1083","false","win","null","null","null","1","0","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","169546","","62f3b543dce069211e8e982c","gm6ma35b","o4zksv4n","6a645a5fa766b6fd5a83642a","6a6f7542bc69cd835e010e35","1440","900","B","set3","2","2026-08-02T16:53:08.453Z","0","ok","","","","","","practice_trial","","","","","","1","2","2","down","2181","false","win","null","null","null","1","1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
