"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","1674","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:43:00.650Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","76126","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:44:15.100Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","103437","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:44:42.411Z","0","ok","","","","","","enter_fullscreen","27307","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","107518","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:44:46.492Z","0","ok","true","","","","","enter_fullscreen_confirm","3074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","376726","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:15.700Z","0","ok","","","","","","welcome_instructions_tips","269206","","","[{""page_index"":0,""viewing_time"":20446},{""page_index"":1,""viewing_time"":20056},{""page_index"":2,""viewing_time"":10553},{""page_index"":3,""viewing_time"":24251},{""page_index"":4,""viewing_time"":24671},{""page_index"":5,""viewing_time"":11749},{""page_index"":6,""viewing_time"":10020},{""page_index"":7,""viewing_time"":24345},{""page_index"":8,""viewing_time"":6991},{""page_index"":9,""viewing_time"":24557},{""page_index"":10,""viewing_time"":17030},{""page_index"":11,""viewing_time"":20555},{""page_index"":12,""viewing_time"":30142},{""page_index"":13,""viewing_time"":14314},{""page_index"":14,""viewing_time"":9525}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","390862","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:29.836Z","0","ok","","","","","","start-practice","14133","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","390865","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:29.839Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","399899","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:38.873Z","0","ok","","","","","","practice_trial","","","","","","2","4","null","null","null","true","null","null","null","null","0","0","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","405329","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:44.304Z","0","ok","","","","","","practice_trial","","","","","","4","3","3","down","1900","false","win","null","null","null","1","1","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","409666","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:48.640Z","0","ok","","","","","","practice_trial","","","","","","1","2","2","down","799","false","loss","null","null","null","-1","0","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","2.1.0","413819","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:52.793Z","0","ok","","","","","","practice_trial","","","","","","1","4","1","up","624","false","win","null","null","null","1","1","practice","0","4","4","false","","","","","","","","","","","","","","","","","",""
"call-function","11","2.1.0","413819","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:49:52.793Z","0","ok","","","","","","practice_novideo_zone_unmount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","2.1.0","428971","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:07.945Z","0","ok","","","","","","video-practice","15151","<div class=""screen-text"">
    <h1>Videos at the casino station</h1>
    <p>As mentioned, from time to time the casino station will play a short video next to the card game (without sound)</p>
    <p>Let's practice four more rounds, this time with a video playing alongside the cards.</p>
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","13","2.1.0","428975","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:07.949Z","0","ok","","","","","","practice_video_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","14","2.1.0","436620","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:15.594Z","0","ok","","","","","","practice_trial","","","","","","3","2","3","up","4103","false","win","null","null","null","1","2","practice_video","0","5","1","true","second_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","2.1.0","443244","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:22.218Z","0","ok","","","","","","practice_trial","","","","","","3","4","4","down","3095","false","loss","null","null","null","-1","1","practice_video","0","6","2","true","second_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","2.1.0","448486","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:27.460Z","0","ok","","","","","","practice_trial","","","","","","3","4","4","down","1704","false","loss","null","null","null","-1","0","practice_video","0","7","3","true","second_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","2.1.0","454113","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:33.088Z","0","ok","","","","","","practice_trial","","","","","","4","3","3","down","2105","false","win","null","null","null","1","1","practice_video","0","8","4","true","second_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"call-function","18","2.1.0","454115","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:33.089Z","0","ok","","","","","","practice_video_unmount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","2.1.0","458286","","60721c2da01b3a616edba9a7","taatkar0","79of4g03","6a645a5fa766b6fd5a83642a","6a6f37a59450fc166c63ef0a","1536","864","B","set3","1","2026-08-02T12:50:37.260Z","0","ok","","","","","","end-practice","4169","<div class=""screen-text"">
    <h1>Practice Complete</h1>
    <p>Good job! You completed the practice.</p>
    <p class=""center muted"">Press any key to continue</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
