"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","750","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:27:20.923Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","9027","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:27:29.199Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","20358","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:27:40.530Z","0","ok","","","","","","enter_fullscreen","11328","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","22756","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:27:42.928Z","0","ok","true","","","","","enter_fullscreen_confirm","1397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","198632","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:30:38.804Z","0","ok","","","","","","welcome_instructions_tips","175875","","","[{""page_index"":0,""viewing_time"":6220},{""page_index"":1,""viewing_time"":10635},{""page_index"":2,""viewing_time"":8029},{""page_index"":3,""viewing_time"":39934},{""page_index"":4,""viewing_time"":8581},{""page_index"":5,""viewing_time"":9028},{""page_index"":6,""viewing_time"":7317},{""page_index"":7,""viewing_time"":11380},{""page_index"":8,""viewing_time"":4325},{""page_index"":9,""viewing_time"":10883},{""page_index"":10,""viewing_time"":13379},{""page_index"":11,""viewing_time"":12090},{""page_index"":12,""viewing_time"":19065},{""page_index"":13,""viewing_time"":8644},{""page_index"":14,""viewing_time"":6366}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","201028","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:30:41.200Z","0","ok","","","","","","start-practice","2395","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","201028","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:30:41.201Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","206722","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:30:46.894Z","0","ok","","","","","","practice_trial","","","","","","2","3","2","up","2174","false","win","null","null","null","1","1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","211645","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:30:51.817Z","0","ok","","","","","","practice_trial","","","","","","2","1","2","up","1397","false","loss","null","null","null","-1","0","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","220082","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:31:00.254Z","0","ok","","","","","","practice_trial","","","","","","2","4","2","up","4904","false","win","null","null","null","1","1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","2.1.0","225421","","6a43a4cef24defd2e4abf736","71k7nc1p","bq01qut1","6a645a5fa766b6fd5a83642a","6a6f37a6dcfff803982c6956","1366","768","A","set3","4","2026-08-02T12:31:05.594Z","0","ok","","","","","","practice_trial","","","","","","3","2","3","up","1812","false","loss","null","null","null","-1","0","practice","0","4","4","false","","","","","","","","","","","","","","","","","",""
