"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","912","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:00.765Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1799","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:01.652Z","21","left","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","32771","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:32.624Z","27340","left","","","","","","enter_fullscreen","30971","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","35985","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:35.838Z","0","ok","true","","","","","enter_fullscreen_confirm","2201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","40081","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:39.934Z","0","ok","","","","","","welcome_instructions_tips","4095","","","[{""page_index"":0,""viewing_time"":1202},{""page_index"":1,""viewing_time"":162},{""page_index"":2,""viewing_time"":169},{""page_index"":3,""viewing_time"":177},{""page_index"":4,""viewing_time"":183},{""page_index"":5,""viewing_time"":191},{""page_index"":6,""viewing_time"":206},{""page_index"":7,""viewing_time"":184},{""page_index"":8,""viewing_time"":426},{""page_index"":9,""viewing_time"":147},{""page_index"":10,""viewing_time"":234},{""page_index"":11,""viewing_time"":140},{""page_index"":12,""viewing_time"":279},{""page_index"":13,""viewing_time"":118},{""page_index"":14,""viewing_time"":279}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","41649","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:41.502Z","0","ok","","","","","","start-practice","1567","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","41651","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:41.504Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","45299","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:45.152Z","0","ok","","","","","","practice_trial","","","","","","4","2","4","up","110","false","win","null","null","null","1","1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","48909","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:48.762Z","0","ok","","","","","","practice_trial","","","","","","2","3","2","up","82","false","win","null","null","null","1","2","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","52490","","6a0b21b822bfd4c9686d1752","nknatdsa","5jvu1cpw","6a645a5fa766b6fd5a83642a","6a6f75183e987a111b7aadde","1536","864","B","set4","2","2026-08-02T17:18:52.343Z","0","ok","","","","","","practice_trial","","","","","","2","1","2","up","49","false","loss","null","null","null","-1","1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
