"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"pavlovia","0","null","1596","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T16:56:57.692Z","0","ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","6810","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T16:57:02.906Z","0","ok","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2.1.0","15260","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T16:57:11.355Z","0","ok","","","","","","enter_fullscreen","8449","<div class=""screen-text"">
  <p>This experiment will be in fullscreen mode.</p>
  <p>Please make sure your browser is on 100% zoom, and your keyboard is on the English language.</p>
  <p>Please remain engaged and do not move your mouse cursor to any other computer window throughout the experiment.</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","2.1.0","17869","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T16:57:13.964Z","0","ok","true","","","","","enter_fullscreen_confirm","1607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","2.1.0","339989","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:36.084Z","0","ok","","","","","","welcome_instructions_tips","322119","","","[{""page_index"":0,""viewing_time"":4929},{""page_index"":1,""viewing_time"":7449},{""page_index"":2,""viewing_time"":12363},{""page_index"":3,""viewing_time"":69525},{""page_index"":4,""viewing_time"":17517},{""page_index"":5,""viewing_time"":42192},{""page_index"":6,""viewing_time"":4717},{""page_index"":7,""viewing_time"":23208},{""page_index"":8,""viewing_time"":8233},{""page_index"":9,""viewing_time"":12754},{""page_index"":10,""viewing_time"":56150},{""page_index"":11,""viewing_time"":8992},{""page_index"":12,""viewing_time"":42825},{""page_index"":13,""viewing_time"":7396},{""page_index"":14,""viewing_time"":3871}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","2.1.0","346354","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:42.449Z","0","ok","","","","","","start-practice","6364","<div class=""screen-text"">
    <h1>Practice</h1>
    <p>You will now have four practice rounds. These are the cards that will be dealt in the practice:</p>
    <img class=""instruction-img"" src=""assets/instructions/deck_overview.png"" alt=""The practice deck"">
    <p class=""center muted"">Press SPACE to begin</p></div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","6","2.1.0","346355","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:42.450Z","0","ok","","","","","","practice_novideo_zone_mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2.1.0","351006","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:47.101Z","0","ok","","","","","","practice_trial","","","","","","2","3","3","down","1143","false","loss","null","null","null","-1","-1","practice","0","1","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","2.1.0","355558","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:51.654Z","0","ok","","","","","","practice_trial","","","","","","4","3","4","up","1047","false","loss","null","null","null","-1","-2","practice","0","2","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2.1.0","359486","","69418ebfb04bf4817751cb44","e8uwbxpp","u2srpns6","6a645a5fa766b6fd5a83642a","6a6f76c5d279730b91f23b44","2048","1330","B","set2","3","2026-08-02T17:02:55.581Z","0","ok","","","","","","practice_trial","","","","","","2","4","4","down","420","false","win","null","null","null","1","-1","practice","0","3","3","false","","","","","","","","","","","","","","","","","",""
